,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-10-30 12:30:00-05:00,True,4967,4496.719413333333,4967.0
2013-10-30 13:00:00-05:00,True,4967,4547.737230601852,4967.0
2013-10-30 13:30:00-05:00,True,4967,4453.512445555556,4967.0
2013-10-30 14:00:00-05:00,True,4967,4519.044388055556,4967.0
2013-10-30 14:30:00-05:00,False,2702,4462.412459166667,4462.412459166667
2013-10-30 15:00:00-05:00,False,2702,4761.063374074074,4761.063374074074
2013-10-30 15:30:00-05:00,True,4967,4782.020738055556,4967.0
2013-10-30 16:00:00-05:00,True,4967,4694.941597314815,4967.0
2013-10-30 16:30:00-05:00,True,4967,4501.604111574074,4967.0
2013-10-30 17:00:00-05:00,True,4967,4145.897151249999,4967.0
2013-10-30 17:30:00-05:00,True,4967,4255.519395833333,4967.0
2013-10-30 18:00:00-05:00,True,4967,4235.404110277777,4967.0
2013-10-30 18:30:00-05:00,True,4967,4216.348549861112,4967.0
2013-10-30 19:00:00-05:00,False,2702,4580.581405,4580.581405
2013-10-30 19:30:00-05:00,True,4967,4078.2582866666667,4967.0
2013-10-30 20:00:00-05:00,True,4967,4097.6082750000005,4967.0
2013-10-30 20:30:00-05:00,True,4967,4158.998558611111,4967.0
2013-10-30 21:00:00-05:00,True,4967,3929.115238888889,4967.0
2013-10-30 21:30:00-05:00,True,4967,4086.230508888889,4967.0
2013-10-30 22:00:00-05:00,True,4967,4398.885075972222,4967.0
2013-10-30 22:30:00-05:00,True,4967,4278.751342222223,4967.0
2013-10-30 23:00:00-05:00,True,4967,4527.847608703703,4967.0
2013-10-30 23:30:00-05:00,True,4967,4587.065188333333,4967.0
2013-10-31 00:00:00-05:00,False,4967,3883.6916375,4967.0
2013-10-31 00:30:00-05:00,False,4967,3881.999965,4967.0
2013-10-31 01:00:00-05:00,False,4967,3880.3082925,4967.0
2013-10-31 01:30:00-05:00,False,4967,3879.4041316666667,4967.0
2013-10-31 02:00:00-05:00,False,4967,3879.4041316666667,4967.0
2013-10-31 02:30:00-05:00,False,4967,3879.4041316666667,4967.0
2013-10-31 03:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 03:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 04:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 04:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 05:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 05:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 06:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 06:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 07:00:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 07:30:00-05:00,False,4967,3879.6374708333333,4967.0
2013-10-31 08:00:00-05:00,True,4967,4471.493438796297,4967.0
2013-10-31 08:30:00-05:00,True,4967,4588.327699027777,4967.0
2013-10-31 09:00:00-05:00,True,4967,4322.501334444445,4967.0
2013-10-31 09:30:00-05:00,True,4967,4180.441590833334,4967.0
