,occupancy,minimum,hood_undjusted_sum,hood_adjusted_sum
2013-10-27 15:30:00-05:00,True,4967,4386.969851018519,4967.0
2013-10-27 16:00:00-05:00,True,4967,4826.26172388889,4967.0
2013-10-27 16:30:00-05:00,True,4967,4404.7999338888885,4967.0
2013-10-27 17:00:00-05:00,True,4967,4377.715219444444,4967.0
2013-10-27 17:30:00-05:00,True,4967,4145.421479166666,4967.0
2013-10-27 18:00:00-05:00,True,4967,4249.566616111111,4967.0
2013-10-27 18:30:00-05:00,True,4967,4333.347156111111,4967.0
2013-10-27 19:00:00-05:00,True,4967,4387.470780833333,4967.0
2013-10-27 19:30:00-05:00,True,4967,4202.903880092594,4967.0
2013-10-27 20:00:00-05:00,True,4967,4468.374931944444,4967.0
2013-10-27 20:30:00-05:00,True,4967,4194.943001111111,4967.0
2013-10-27 21:00:00-05:00,True,4967,4785.463321574074,4967.0
2013-10-27 21:30:00-05:00,True,4967,4630.931882870371,4967.0
2013-10-27 22:00:00-05:00,True,4967,4318.662443611111,4967.0
2013-10-27 22:30:00-05:00,True,4967,4154.487470833334,4967.0
2013-10-27 23:00:00-05:00,True,4967,4746.314548333333,4967.0
2013-10-27 23:30:00-05:00,True,4967,4115.055506944445,4967.0
2013-10-28 00:00:00-05:00,False,4967,3933.7291375000004,4967.0
2013-10-28 00:30:00-05:00,False,4967,3933.5152593055554,4967.0
2013-10-28 01:00:00-05:00,False,4967,3933.554145277778,4967.0
2013-10-28 01:30:00-05:00,False,4967,3933.466649166667,4967.0
2013-10-28 02:00:00-05:00,False,4967,3933.5978933333336,4967.0
2013-10-28 02:30:00-05:00,False,4967,3933.5978933333336,4967.0
2013-10-28 03:00:00-05:00,False,4967,3933.7291375000004,4967.0
2013-10-28 03:30:00-05:00,False,4967,3933.612479583334,4967.0
2013-10-28 04:00:00-05:00,False,4967,3933.651365555556,4967.0
2013-10-28 04:30:00-05:00,False,4967,3933.5541297222226,4967.0
2013-10-28 05:00:00-05:00,False,4967,3933.612479583334,4967.0
2013-10-28 05:30:00-05:00,False,4967,3933.495821666667,4967.0
2013-10-28 06:00:00-05:00,False,4967,3933.651365555556,4967.0
2013-10-28 06:30:00-05:00,False,4967,3933.7291375000004,4967.0
2013-10-28 07:00:00-05:00,False,4967,3933.7291375000004,4967.0
2013-10-28 07:30:00-05:00,False,4967,3933.7291375000004,4967.0
2013-10-28 08:00:00-05:00,True,4967,4114.772185277778,4967.0
2013-10-28 08:30:00-05:00,True,4967,4120.022193055556,4967.0
2013-10-28 09:00:00-05:00,True,4967,4523.66105861111,4967.0
2013-10-28 09:30:00-05:00,True,4967,4674.877285972222,4967.0
2013-10-28 10:00:00-05:00,True,4967,4652.052762222222,4967.0
2013-10-28 10:30:00-05:00,True,4967,5118.401811018518,5118.401811018518
2013-10-28 11:00:00-05:00,True,4967,4780.692093333333,4967.0
