,ottomaass-230-9__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-13__mcgill-standard__otto-mass-119-230,ottomaass-230-8__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-4__mcgill-standard__otto-mass-119-230,ottomaass-230-18__mcgill-standard__otto-mass-119-230,ottomaass-230-13__mcgill-standard__otto-mass-119-230,ottomaass-230-2__mcgill-standard__otto-mass-119-230,ottomaass-230-9__mcgill-standard__otto-mass-119-230,ottomaass-230-2__mcgill-standard__otto-mass-119-230,ottomaass-230-9__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-16__mcgill-standard__otto-mass-119-230,ottomaass-230-9__mcgill-standard__otto-mass-119-230
2013-11-04 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 10:00:00-05:00,200.0,200.0,346.28124791666664,200.0,200.0,200.0,,207.76874875,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 10:30:00-05:00,200.0,200.0,423.87499999999994,200.0,200.0,200.0,,254.32499999999996,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 11:00:00-05:00,200.0,200.0,254.10937875000002,200.0,200.0,200.0,,254.10937875000002,201.23437812500003,200.0,201.23437812500003,200.0,200.0,200.0,200.0
2013-11-04 11:30:00-05:00,200.0,200.0,253.8937575000001,200.0,200.0,261.2031166666667,,423.15626250000014,294.85416250000003,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 12:00:00-05:00,200.0,248.70625312500002,276.15104375,200.0,248.70625312500002,261.0156083333334,,200.0,200.0,200.0,200.0,200.0,248.70625312500002,414.510421875,200.0
2013-11-04 12:30:00-05:00,200.0,271.475003125,200.0,200.0,271.475003125,200.0,,229.6927083333333,269.8541552083333,200.0,200.0,200.0,271.475003125,271.475003125,200.0
2013-11-04 13:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,220.78125624999996,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,205.98957708333333,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 15:00:00-05:00,200.0,319.53125,206.8874925,241.35415937499997,319.53125,220.81250520833336,,206.8874925,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 15:30:00-05:00,200.0,319.53125,245.77498875000003,200.0,200.0,200.0,,409.62498125,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-04 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 10:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 10:30:00-05:00,200.0,200.0,200.0,208.9375,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 11:00:00-05:00,200.0,200.0,200.0,208.9375,200.0,212.3437375,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 11:30:00-05:00,200.0,200.0,200.0,208.9375,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 13:00:00-05:00,200.0,200.0,219.57187062500003,200.0,200.0,200.0,,365.95311770833337,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 13:30:00-05:00,200.0,200.0,365.95311770833337,201.49998750000003,200.0,200.0,,219.57187062500003,261.9218791666667,200.0,261.9218791666667,200.0,200.0,200.0,200.0
2013-11-05 14:00:00-05:00,200.0,200.0,219.57187062500003,201.49998750000003,200.0,200.0,,219.57187062500003,261.78124791666664,200.0,261.78124791666664,200.0,200.0,200.0,200.0
2013-11-05 14:30:00-05:00,200.0,200.0,366.03124375,201.59374375000004,200.0,200.0,,219.61874625000002,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 15:00:00-05:00,200.0,200.0,227.2604208333333,201.49998750000003,200.0,200.0,,227.2604208333333,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-05 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 10:00:00-05:00,200.0,200.0,200.0,210.17187812499998,200.0,262.51040312500004,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 10:30:00-05:00,200.0,200.0,200.0,209.95312083333332,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 11:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 11:30:00-05:00,200.0,200.0,200.0,200.0,200.0,271.3749875,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 12:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 12:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 13:00:00-05:00,200.0,200.0,234.0833208333333,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 13:30:00-05:00,200.0,200.0,200.0,200.0,200.0,271.3749875,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,271.3749875,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 14:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 15:00:00-05:00,200.0,200.0,200.0,210.37499999999997,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,271.49478125,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 21:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 22:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 22:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 23:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-06 23:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 00:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 00:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 01:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 01:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 02:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 02:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 03:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 03:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 04:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 04:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 05:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 05:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 06:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 06:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 07:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 07:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 08:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 08:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 09:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 09:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 10:00:00-05:00,220.24998750000003,200.0,200.0,333.28123124999996,200.0,247.96874375000004,,200.0,200.0,220.24998750000003,200.0,200.0,200.0,200.0,220.24998750000003
2013-11-07 10:30:00-05:00,219.85937812500003,200.0,200.0,200.0,200.0,260.5,,200.0,200.0,219.85937812500003,200.0,200.0,200.0,200.0,200.0
2013-11-07 11:00:00-05:00,219.78125625000007,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 11:30:00-05:00,219.78125625000007,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,219.78125625000007,200.0,200.0,200.0
2013-11-07 12:00:00-05:00,200.0,200.0,200.0,333.28123124999996,200.0,200.0,,200.0,200.0,219.78125625000007,200.0,219.78125625000007,200.0,200.0,219.78125625000007
2013-11-07 12:30:00-05:00,219.61458541666673,200.0,200.0,333.28123124999996,200.0,293.28124375000004,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 13:00:00-05:00,200.0,200.0,200.0,200.0,200.0,293.28124375000004,,200.0,200.0,219.65625312500006,200.0,219.65625312500006,200.0,200.0,200.0
2013-11-07 13:30:00-05:00,200.0,200.0,200.0,282.5078078125,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 14:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 14:30:00-05:00,200.0,200.0,200.0,261.81249583333334,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 15:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 15:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 16:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 16:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 17:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 17:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 18:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 18:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 19:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 19:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 20:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 20:30:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
2013-11-07 21:00:00-05:00,200.0,200.0,200.0,200.0,200.0,200.0,,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
